;name;id;wikidataId;firstAuthor;numOfCoAuthors;title;subtitle;normalizedGenre;digitalSource;originalSourcePublisher;originalSourcePubPlace;originalSourceYear;originalSourceNumberOfPages;yearNormalized;size;libretto;averageClustering;density;averagePathLength;maxDegreeIds;averageDegree;diameter;yearPremiered;yearPrinted;maxDegree;numOfSpeakers;numOfSpeakersFemale;numOfSpeakersMale;numOfSpeakersUnknown;numPersonGroups;numConnectedComponents;numEdges;yearWritten;numOfSegments;wikipediaLinkCount;numOfActs;wordCountText;wordCountSp;wordCountStage;numOfP;numOfL;firstAuthorFirstname;firstAuthorGender;BDSL_autortitel;BDSL_autor
223;hebbel-siegfrieds-tod;ger000392;Q56448223;Hebbel;0;Siegfrieds Tod;Ein Trauerspiel in fünf Akten;Tragedy;http://www.textgridrep.org/textgrid:pn22.0;Hanser;München;1964.0;79.0;1861;18;False;0.7398555148555149;0.5098039215686274;13.553.719.008.264.400;kriemhild;8.666.666.666.666.660;2;1861;1862.0;15;18;4;12;2;;2;78;;46;0;5;17547;17179;1029;0;2516;Friedrich;male;0;855
224;hebbel-trauerspiel-in-sizilien;ger000296;Q56439572;Hebbel;0;Ein Trauerspiel in Sizilien;Tragikomödie in einem Akt;Tragicomedy;http://www.textgridrep.org/textgrid:pmp3.0;;;;;1847;9;False;0.8904761904761904;0.6944444444444444;13.055.555.555.555.500;ambrosio|bartolino;5.555.555.555.555.550;2;1907;1847.0;8;9;1;8;0;;1;25;1847;7;0;0;7533;6609;275;0;942;Friedrich;male;3;855
225;heine-almansor;ger000284;Q19127058;Heine;0;Almansor;Eine Tragödie;Tragedy;http://www.textgridrep.org/textgrid:psxj.0;;;;;1821;35;False;0.9305165815360718;0.4605042016806722;16.067.226.890.756.300;zuleima|aly;15.657.142.857.142.800;3;1823;1821.0;30;35;4;29;2;;1;274;;8;1;0;13747;13527;1078;0;1815;Heinrich;male;9;4345
226;heine-william-ratcliff;ger000446;Q21552749;Heine;0;William Ratcliff;Tragödie;Tragedy;http://www.textgridrep.org/textgrid:ptkw.0;;;;;1823;16;False;0.9207875457875458;0.5833333333333334;14.166.666.666.666.600;ratcliff;Aug 75;2;1888;1823.0;15;16;2;13;1;;1;70;;4;0;0;7452;6800;896;3;847;Heinrich;male;3;4345
228;heiseler-peter-und-alexej;ger000196;Q55724133;Heiseler;0;Peter und Alexéj;Tragödie;Tragedy;http://www.textgridrep.org/textgrid:pvxk.0;;;;;1912;29;False;0.8725870754908868;0.5763546798029556;14.236.453.201.970.400;several characters;16.137.931.034.482.700;2;1913;1912.0;28;29;3;25;1;;1;234;1906;5;0;5;17629;16864;2823;76;2167;Henry;male;0;8
229;hensler-die-teufelsmuehle-am-wienerberg;ger000111;Q55724220;Hensler;0;Die Teufelsmühle am Wienerberg;Ein österreichisches Volksmährchen mit Gesang in vier Aufzügen;;http://www.textgridrep.org/textgrid:pzj2.0;;;;;1799;35;False;0.791505410780983;0.2453781512605042;18.705.882.352.941.100;guenther;8.342.857.142.857.140;4;;1799.0;29;35;4;20;11;;1;146;;58;1;4;15761;14871;2266;653;340;Karl;male;0;3
230;herzenskron-hoang-puff;ger000571;Q111669378;Herzenskron;0;Hoang-Puff;Posse in einem Acte, nach dem Französischen der Herren Caignéz und Louis frey bearbeitet;Comedy;https://de.wikisource.org/wiki/Hoang-Puff;;;;;1822;7;False;0.8857142857142858;0.8571428571428571;11.428.571.428.571.400;hoang-puff|zimar|nadir;5.142.857.142.857.140;2;1822;1826.0;6;7;1;6;0;;1;18;;18;0;0;5770;5506;562;343;0;Hermann;male;0;0
231;heym-atalanta-oder-die-angst;ger000535;Q106254921;Heym;0;Atalanta oder Die Angst;;;http://www.textgridrep.org/textgrid:q3hr.0;;;;;1911;3;False;1.0;1.0;1.0;atalanta|bartolomeo|sigismondo;2.0;1;1981;1962.0;2;3;1;2;0;;1;3;1910/1911;3;0;1;7477;7326;1021;0;960;Georg;male;0;202
232;heyne-der-stammbaum;ger000553;Q110080014;Heyne;0;Der Stammbaum;Erste Fortsetzung der beyden Billets;Comedy;https://de.wikisource.org/wiki/Der_Stammbaum_(1791);;;;;1791;4;False;1.0;1.0;1.0;several characters;3.0;1;;1791.0;3;4;1;3;0;;1;6;;9;0;0;7955;7855;827;348;0;Christian;male;0;37
233;heyne-die-beiden-billets;ger000482;Q79349104;Heyne;0;Die beiden Billets;Ein Lustspiel in einem Akt;Comedy;https://de.wikisource.org/wiki/Die_beiden_Billets_(1790);;;;;1783;3;False;1.0;1.0;1.0;guerge|schnapps|roesgen;2.0;1;1783;1783.0;2;3;1;2;0;;1;3;;11;0;0;6067;5969;296;192;0;Christian;male;0;37
234;heyse-colberg;ger000047;Q56201612;Heyse;0;Colberg;Historisches Schauspiel in fünf Akten;;http://www.textgridrep.org/textgrid:q4j5.0;;;;;1865;30;False;0.8638153501698393;0.3517241379310344;17.517.241.379.310.300;gneisenau;10. Feb;3;1865;1868.0;22;30;2;25;3;;1;153;;49;0;5;21602;20534;2671;5;2909;Paul;male;1;261
235;heyse-don-juans-ende;ger000266;Q56201730;Heyse;0;Don Juan's Ende;Trauerspiel in fünf Akten;Tragedy;http://www.textgridrep.org/textgrid:q41n.0;;;;;1883;15;False;0.8404003404003404;0.4952380952380952;15.142.857.142.857.100;don_juan;6.933.333.333.333.330;3;1884;1883.0;13;15;4;9;2;;1;52;;33;0;5;21408;20575;3158;614;18;Paul;male;0;261
236;hippel-der-mann-nach-der-uhr;ger000359;Q51393766;Hippel;0;Der Mann nach der Uhr oder Der ordentliche Mann;Lustspiel in einem Aufzuge;Comedy;http://www.textgridrep.org/textgrid:q5q1.0;;;;;1765;6;False;1.0;1.0;1.0;several characters;5.0;1;1765;1765.0;5;6;2;4;0;;1;15;;18;0;0;8873;8718;524;409;0;Theodor;male;0;89
237;hofmannsthal-alkestis;ger000115;Q56448268;Hofmannsthal;0;Alkestis;Ein Trauerspiel nach Euripides;Tragedy;http://www.textgridrep.org/textgrid:qdk1.0;;;;;1894;33;False;1.0;0.8295454545454546;1.0;several characters;26.545.454.545.454.500;1;1916;1909.0;29;33;8;17;7;;2;438;1893/1894;2;0;1;7547;7506;743;0;975;Hugo;male;2;2531
239;hofmannsthal-ariadne-auf-naxos;ger000267;Q654633;Hofmannsthal;0;Ariadne auf Naxos;Oper in einem Aufzuge nebst einem Vorspiel / Neue Bearbeitung;;http://www.textgridrep.org/textgrid:qd3h.0;;;;;1912;17;True;0.9279411764705884;0.6397058823529411;13.602.941.176.470.500;der_tenor_bacchus|zerbinetta|primadonna_ariadne;10.235.294.117.647.000;2;1916;1912.0;16;17;5;12;0;;1;87;;2;21;1;7914;7737;1802;177;546;Hugo;male;30;2531
240;hofmannsthal-das-bergwerk-zu-falun;ger000161;Q18572634;Hofmannsthal;0;Das Bergwerk zu Falun;;;http://www.textgridrep.org/textgrid:qdqn.0;;;;;1899;27;False;0.9208320764203116;0.4615384615384615;15.384.615.384.615.300;elis;12.0;2;1949;1933.0;26;27;13;13;1;;1;162;1899;5;1;5;21735;21105;3998;0;2474;Hugo;male;9;2531
242;hofmannsthal-der-abenteurer-und-die-saengerin;ger000102;Q56448275;Hofmannsthal;0;Der Abenteurer und die Sängerin oder Die Geschenke des Lebens;In einem Aufzug (mit einer Verwandlung);;http://www.textgridrep.org/textgrid:qdks.0;;;;;1899;16;False;0.9416666666666668;0.8833333333333333;11.166.666.666.666.600;several characters;13.25;2;1899;1899.0;15;16;5;11;0;;1;106;1898;2;0;0;18039;17740;3423;85;1922;Hugo;male;0;2531
243;hofmannsthal-der-rosenkavalier;ger000109;Q471240;Hofmannsthal;0;Der Rosenkavalier;Komödie für Musik;;http://www.textgridrep.org/textgrid:qdjz.0;;;;;1911;32;True;0.9146343940911004;0.5564516129032258;14.435.483.870.967.700;several characters;17.25;2;1911;1911.0;31;32;6;20;6;;1;276;1909/1910;3;31;3;20724;19753;7619;0;1785;Hugo;male;21;2531
245;hofmannsthal-der-tod-des-tizian;ger000127;Q1197448;Hofmannsthal;0;Der Tod des Tizian;Ein dramatisches Fragment;;http://www.textgridrep.org/textgrid:qdhd.0;;;;;1901;9;False;0.8888888888888888;0.7777777777777778;1.0;several characters;6.222.222.222.222.220;1;1901;1901.0;7;9;1;8;0;;2;28;1892;2;2;1;3042;2727;745;0;324;Hugo;male;4;2531
246;hofmannsthal-der-tor-und-der-tod;ger000079;Q1197570;Hofmannsthal;0;Der Tor und der Tod;;;http://www.textgridrep.org/textgrid:qd27.0;;;;;1894;6;False;1.0;1.0;1.0;several characters;5.0;1;1898;1894.0;5;6;2;3;1;;1;15;1893;1;2;1;4185;4060;495;0;554;Hugo;male;8;2531
249;hofmannsthal-die-frau-im-fenster;ger000237;Q55118676;Hofmannsthal;0;Die Frau im Fenster;;;http://www.textgridrep.org/textgrid:qdmw.0;;;;;1898;4;False;0.75;0.5;1.0;amme|dianora|braccio;01. Mai;1;1898;1898.0;2;4;2;2;0;;2;3;1897;2;0;1;8280;7923;1335;66;844;Hugo;male;1;2531
250;hofmannsthal-die-frau-ohne-schatten;ger000012;Q1143019;Hofmannsthal;0;Die Frau ohne Schatten;Oper in drei Akten;;http://www.textgridrep.org/textgrid:qdcq.0;;;;;1919;24;True;0.8935987448859303;0.677536231884058;1.322.463.768.115.940;several characters;15.583.333.333.333.300;2;1919;1919.0;23;24;4;9;11;;1;187;1911/1915;3;18;3;12151;11963;3702;0;1929;Hugo;male;17;2531
251;hofmannsthal-elektra;ger000375;Q731927;Hofmannsthal;0;Elektra;Tragödie in einem Aufzug frei nach Sophokles;Tragedy;http://www.textgridrep.org/textgrid:qd2g.0;;;;;1903;18;False;1.0;1.0;1.0;several characters;17.0;1;1903;1904.0;17;18;12;6;0;;1;153;1903;1;27;1;11258;11193;1492;0;1459;Hugo;male;69;2531
252;hofmannsthal-jedermann;ger000159;Q16632333;Hofmannsthal;0;Jedermann;Das Spiel vom Sterben des reichen Mannes;;http://www.textgridrep.org/textgrid:qdnz.0;;;;;1911;43;False;1.0;1.0;1.0;several characters;42.0;1;1911;1911.0;42;43;11;26;6;;1;903;1903/1911;1;6;1;12383;12322;876;0;1792;Hugo;male;20;2531
253;hofmannsthal-oedipus-und-die-sphinx;ger000300;Q293984;Hofmannsthal;0;Ödipus und die Sphinx;Tragödie in drei Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:qdm9.0;;;;;1906;34;False;0.9788106448112842;0.5811051693404634;14.188.948.306.595.300;oedipus;19.176.470.588.235.200;2;1906;1906.0;33;34;4;28;2;;1;326;1904/1905;3;1;3;22869;22646;2357;0;3090;Hugo;male;6;2531
254;holtei-die-kalkbrenner;ger000331;Q56255253;Holtei;0;Die Kalkbrenner;Liederposse in einem Akt;Comedy;http://www.textgridrep.org/textgrid:qfxj.0;;;;;1825;8;False;0.8392857142857143;0.7857142857142857;12.142.857.142.857.100;kotzeluch;05. Mai;2;1825;1828.0;7;8;2;6;0;;1;22;;11;0;0;6894;6368;465;197;148;Karl;male;0;105
255;holtei-ein-trauerspiel-in-berlin;ger000289;Q56255245;Holtei;0;Ein Trauerspiel in Berlin;Bürgerliches Drama in drei Akten;Tragedy;http://www.textgridrep.org/textgrid:qfxf.0;;;;;1832;18;False;0.8269505186171853;0.5359477124183006;14.901.960.784.313.700;doerthe;911.111.111.111.111;3;1832;1838.0;15;18;4;13;1;;1;82;;40;0;3;19356;18186;2217;734;0;Karl;male;3;105
256;holz-ignorabimus;ger000390;Q51400411;Holz;0;Ignorabimus;Tragödie;Tragedy;http://www.textgridrep.org/textgrid:qh44.0;;;;;1914;7;False;1.0;1.0;1.0;several characters;6.0;1;1927;1914.0;6;7;1;4;2;;1;21;;5;0;5;105637;104108;48851;3857;0;Arno;male;0;117
257;holz-jerschke-traumulus;ger000399;Q56254577;Holz;1;Traumulus;Tragische Komödie;Tragicomedy;http://www.textgridrep.org/textgrid:qh0j.0;;;;;1904;27;False;0.8403898786939722;0.4301994301994302;16.894.586.894.586.800;zedlitz;11.185.185.185.185.100;3;1904;1904.0;20;27;3;24;0;;1;151;;5;0;5;20357;19783;3259;923;29;Arno;male;0;117
258;holz-schlaf-die-familie-selicke;ger000223;Q1212316;Holz;1;Die Familie Selicke;Drama in drei Aufzügen;;http://www.textgridrep.org/textgrid:qggj.0;;;;;1890;8;False;1.0;1.0;1.0;several characters;7.0;1;1890;1890.0;7;8;3;5;0;;1;28;;3;1;3;18971;18524;5511;801;2;Arno;male;6;117
259;holz-sonnenfinsternis;ger000174;Q56254816;Holz;0;Sonnenfinsternis;Tragödie;Tragedy;http://www.textgridrep.org/textgrid:qhpn.0;;;;;1908;6;False;0.9333333333333332;0.9333333333333332;10.666.666.666.666.600;several characters;4.666.666.666.666.660;2;1913;1908.0;5;6;1;5;0;;1;14;;5;0;5;56770;55594;25800;2101;0;Arno;male;0;117
260;holz-sozialaristokraten;ger000051;Q2305239;Holz;0;Sozialaristokraten;Komödie;Comedy;http://www.textgridrep.org/textgrid:qhwd.0;;;;;1896;16;False;0.8814178876678876;0.7333333333333333;12.666.666.666.666.600;several characters;11.0;2;1897;1896.0;15;16;4;12;0;;1;88;;5;1;5;23309;22665;5009;877;10;Arno;male;1;117
263;houwald-die-freistatt;ger000519;Q104552092;Houwald;0;Die Freistatt;Ein tragisches Bild in einem Acte;Comedy;https://books.google.com/books?id=a51JAAAAMAAJ&pg=PA1;;;;;1819;4;False;0.5833333333333334;0.6666666666666666;13.333.333.333.333.300;conrad;2.0;2;1819;1819.0;3;4;1;3;0;;1;4;1817;7;1;0;4731;4602;513;0;581;Ernst;male;0;6
264;iffland-das-erbtheil-des-vaters;ger000015;Q51394607;Iffland;0;Das Erbtheil des Vaters;Ein Schauspiel in vier Aufzügen;;http://www.textgridrep.org/textgrid:qkmh.0;;;;;1802;15;False;0.8597254597254597;0.6857142857142857;13.428.571.428.571.400;delomer|dominique_sohn;09. Jun;3;;1802.0;13;15;2;11;2;;1;72;;50;0;4;24567;24009;2194;1559;0;August;male;0;61
265;iffland-der-spieler;ger000303;Q51394875;Iffland;0;Der Spieler;Ein Schauspiel in fünf Aufzügen;;http://www.textgridrep.org/textgrid:qkn4.0;;;;;1796;20;False;0.81174571343689;0.4789473684210526;15.315.789.473.684.200;herr_von_wallenfeld;09. Jan;3;1796;1796.0;17;20;1;19;0;;1;91;;66;0;5;24724;24069;2572;1506;0;August;male;1;61
266;iffland-die-jaeger;ger000156;Q51394974;Iffland;0;Die Jäger;Ein ländliches Sittengemälde in fünf Aufzügen;;http://www.textgridrep.org/textgrid:qkmq.0;;;;;1785;18;False;0.825525092191759;0.4640522875816993;1.673.202.614.379.080;anton;7.888.888.888.888.880;3;1785;1785.0;12;18;5;12;1;;1;71;;70;0;5;27421;26574;2076;1562;19;August;male;2;61
267;iffland-figaro-in-deutschland;ger000434;Q51395031;Iffland;0;Figaro in Deutschland;Ein Lustspiel in fünf Aufzügen;Comedy;http://www.textgridrep.org/textgrid:qkmw.0;;;;;1790;17;False;0.8514847897200838;0.6691176470588235;13.308.823.529.411.700;baronesse|figaro|hyazinth;10.705.882.352.941.100;2;;1790.0;15;17;2;14;1;;1;91;;95;0;5;31210;29625;3234;2024;0;August;male;0;61
268;iffland-liebe-und-wille;ger000587;Q112947415;Iffland;0;Liebe und Wille;Ein ländliches Gespräch in einer Handlung;;https://de.wikisource.org/wiki/Liebe_und_Wille;Klang;Wien;1843.0;16.0;1814;12;False;0.9727272727272728;0.9696969696969696;10.303.030.303.030.300;several characters;10.666.666.666.666.600;2;1814;1814.0;11;12;3;7;2;;1;64;;6;0;0;3228;3114;130;160;0;August;male;0;61
269;iffland-verbrechen-aus-ehrsucht;ger000235;Q51395085;Iffland;0;Verbrechen aus Ehrsucht;Ein Familiengemälde in fünf Aufzügen;;http://www.textgridrep.org/textgrid:qkmx.0;;;;;1784;16;False;0.6959890803640804;0.4083333333333333;16.416.666.666.666.600;ruhberg_der_sohn;6.125;3;1784;1784.0;13;16;4;12;0;;1;49;;56;0;5;21710;21217;1735;1182;0;August;male;1;61
270;immermann-andreas-hofer;ger000312;Q51529607;Immermann;0;Andreas Hofer, der Sandwirt von Passeier;Ein Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:qkq1.0;;;;;1835;39;False;0.7944855466594597;0.1390013495276653;2.251.184.834.123.220;andreas_hofer;5.282.051.282.051.280;4;1835;1865.0;23;39;4;30;5;;2;103;1826/1833;33;0;5;18121;17709;1026;220;1956;Karl;male;0;223
271;immermann-das-gericht-von-st-petersburg;ger000465;Q56440768;Immermann;0;Das Gericht von St. Petersburg;Tragödie;Tragedy;http://www.textgridrep.org/textgrid:qkp7.0;;;;;1832;39;False;0.7862692364395151;0.2348178137651821;21.713.900.134.952.700;peter;8.923.076.923.076.920;5;1835;1832.0;26;39;4;35;0;;1;174;;33;0;5;20320;19752;1607;157;2456;Karl;male;0;223
272;immermann-die-bojaren;ger000463;Q56440749;Immermann;0;Die Bojaren;Schauspiel;;http://www.textgridrep.org/textgrid:qknj.0;;;;;1832;59;False;0.8273894579765168;0.1852717708942139;24.149.620.105.201.600;glebof;10.745.762.711.864.400;5;1835;1832.0;32;59;3;54;2;;1;317;;35;0;5;17926;17407;1547;50;2481;Karl;male;0;223
273;immermann-eudoxia;ger000167;Q56440600;Immermann;0;Eudoxia;Ein Epilog;;http://www.textgridrep.org/textgrid:qkps.0;;;;;1832;12;False;0.9242424242424242;0.6212121212121212;1.378.787.878.787.870;peter|gordon;6.833.333.333.333.330;2;1835;1832.0;11;12;2;8;2;;1;41;;2;0;0;7052;7015;246;0;913;Karl;male;0;223
274;immermann-merlin;ger000004;Q56440735;Immermann;0;Merlin;Eine Mythe;;http://www.textgridrep.org/textgrid:qkp2.0;;;;;1832;28;False;0.7520269413126555;0.2619047619047619;2.267.195.767.195.760;artus;7.071.428.571.428.570;4;;1832.0;14;28;4;22;2;;1;99;1831/1832;19;0;0;22864;21686;885;7;3265;Karl;male;3;223
275;kaffka-der-transport;ger000589;Q112960912;Kaffka;0;Der Transport;Ein Lustspiel in einem Aufzuge;Comedy;https://books.google.com/books?id=rM9UAAAAcAAJ&printsec=frontcover;;;;;1777;10;False;0.9301587301587302;0.9111111111111112;10.888.888.888.888.800;several characters;08. Feb;2;;1777.0;9;10;2;8;0;;1;41;;19;0;0;8705;8486;889;308;11;Johann;male;0;0
276;kafka-der-gruftwaechter;ger000566;Q204780;Kafka;0;Der Gruftwächter;;;http://www.kafka.org/index.php?gruftwaechter;;;;;1917;3;False;1.0;1.0;1.0;fuerst|kammerherr|waechter;2.0;1;1950;1936.0;2;3;0;3;0;;1;3;1916/1917;1;3;1;1779;1710;214;103;0;Franz;male;5;6895
277;kaiser-die-industrie-ausstellung;ger000596;Q115644573;Kaiser;0;Die Industrie-Ausstellung;Volksstück mit Gesang in zwei Acten;Comedy;https://books.google.com/books?id=7L04AQAAMAAJ&printsec=frontcover;Pichler;Wien;1846.0;;1845;31;False;0.8837266675976353;0.2903225806451613;15.108.225.108.225.100;several characters;8.709.677.419.354.830;3;1845;1846.0;12;31;6;25;0;;2;135;;41;0;2;29022;28296;3499;894;281;Friedrich;male;0;147
278;kaiser-die-koralle;ger000545;Q108266338;Kaiser;0;Die Koralle;Schauspiel in fünf Akten;;https://www.gutenberg.org/ebooks/63038;;;;;1917;18;False;0.8433825615198164;0.4640522875816993;15.359.477.124.183.000;milliardaer;7.888.888.888.888.880;2;1917;1917.0;17;18;4;14;0;;1;71;;5;0;5;15503;14710;2362;882;0;Georg;male;2;185
279;kaiser-die-schule-des-armen;ger000093;Q56255237;Kaiser;0;Die Schule des Armen oder Zwei Millionen;Original-Charakterbild mit Gesang in vier Akten;;http://www.textgridrep.org/textgrid:qn26.0;;;;;1847;33;False;0.8842856396670399;0.2556818181818182;17.878.787.878.787.800;christoph;8.181.818.181.818.180;3;1847;1848.0;30;33;4;28;1;;1;135;;41;0;4;21939;21189;2766;828;162;Friedrich;male;0;147
280;kaiser-stadt-und-land;ger000021;Q56255241;Kaiser;0;Stadt und Land oder Der Viehhändler aus Oberösterreich;Posse mit Gesang in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:qn29.0;;;;;1844;15;False;0.8938476338476337;0.6952380952380952;13.047.619.047.619.000;sebastian;9.733.333.333.333.330;2;1844;1845.0;14;15;4;11;0;;1;73;;38;0;3;16976;16365;2259;842;110;Friedrich;male;0;147
283;kannengiesser-die-vierbeinigten-philosophen;ger000543;Q107822636;Kannengießer;0;Die vierbeinigten Philosophen;Ein Trauerspiel in einem Act;;https://de.wikisource.org/wiki/Die_vierbeinigten_Philosophen;;;;;1802;12;False;0.8407106782106782;0.4090909090909091;15.909.090.909.090.900;herr_von_albern;04. Mai;2;;1802.0;11;12;0;8;4;;1;27;;11;0;0;2850;2714;311;86;2;Hans;male;0;0
284;kind-der-freischuetz;ger000405;Q156435;Kind;0;Der Freischütz;Romantische Oper in drei Aufzügen;;http://www.textgridrep.org/textgrid:qx5q.0;;;;;1821;23;True;0.7673428529263768;0.383399209486166;1.774.703.557.312.250;max|kaspar;8.434.782.608.695.650;4;1821;;19;23;6;12;5;;1;97;;20;37;3;11301;10571;2774;295;608;Johann;male;6;84
287;kleist-amphitryon;ger000437;Q475044;Kleist;0;Amphitryon;Ein Lustspiel nach Molière;Comedy;http://www.textgridrep.org/textgrid:r0jz.0;;;;;1807;15;False;0.9183927183927184;0.7523809523809524;12.476.190.476.190.400;sosias|amphitryon;10.533.333.333.333.300;2;1899;1807.0;14;15;2;12;1;;1;79;1803;22;1;3;18226;18050;363;0;2598;Heinrich;male;82;4718
288;kleist-das-kaethchen-von-heilbronn;ger000208;Q316826;Kleist;0;Das Käthchen von Heilbronn oder die Feuerprobe;Ein großes historisches Ritterschauspiel;;http://www.textgridrep.org/textgrid:r0gb.0;;;;;1810;61;False;0.8337145605575068;0.1683060109289617;2.010.734.463.276.830;der_graf_vom_strahl;10.098.360.655.737.700;3;1810;1810.0;46;61;8;43;10;;2;308;1807/1808;53;5;5;26015;24965;2703;447;1600;Heinrich;male;0;4718
289;kleist-der-zerbrochene-krug;ger000363;Q486602;Kleist;0;Der zerbrochne Krug;Ein Lustspiel;Comedy;http://www.textgridrep.org/textgrid:r0sb.0;;;;;1808;13;False;0.8383116883116883;0.6410256410256411;1.358.974.358.974.350;adam|licht|walter;76.923.076.923.076.900;2;1808;1811.0;11;13;5;7;1;;1;50;1803/1806;13;12;0;16601;16417;381;0;2395;Heinrich;male;51;4718
290;kleist-die-familie-schroffenstein;ger000049;Q1212309;Kleist;0;Die Familie Schroffenstein;Ein Trauerspiel in fünf Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:r0px.0;;;;;1803;29;False;0.8662617703436303;0.4285714285714285;16.009.852.216.748.700;eustache;12.0;3;1804;1803.0;24;29;7;21;1;;1;174;1802;13;2;5;23425;23027;1593;0;3513;Heinrich;male;37;4718
291;kleist-die-hermannsschlacht;ger000078;Q615212;Kleist;0;Die Hermannsschlacht;Ein Drama;;http://www.textgridrep.org/textgrid:r0hz.0;;;;;1808;84;False;0.810206460394366;0.1098680436029833;2.583.476.764.199.650;hermann;911.904.761.904.762;4;1860;1821.0;44;84;7;70;7;;1;383;1808;53;3;5;22130;21182;2201;0;2872;Heinrich;male;63;4718
292;kleist-penthesilea;ger000152;Q451932;Kleist;0;Penthesilea;Ein Lustspiel nach Molière;Comedy;http://www.textgridrep.org/textgrid:r0n2.0;;;;;1808;84;False;0.8931706439744059;0.140275387263339;2.283.132.530.120.480;prothoe;11.642.857.142.857.100;5;1876;1808.0;55;84;61;22;1;;1;489;1806/1807;24;5;0;24821;24478;1736;0;3491;Heinrich;male;192;4718
293;kleist-prinz-friedrich-von-homburg;ger000362;Q366146;Kleist;0;Prinz Friedrich von Homburg;Ein Schauspiel;;http://www.textgridrep.org/textgrid:r10b.0;;;;;1810;43;False;0.836574003614579;0.2225913621262458;185.823.754.789.272;der_prinz_von_homburg;9.348.837.209.302.320;3;1821;1821.0;31;43;6;35;2;;2;201;1809/1810;36;5;5;18573;17631;2920;0;2118;Heinrich;male;78;4718
294;klemm-der-auf-den-parnass-versetzte-gruene-hut;ger000330;Q55006545;Klemm;0;Der auf den Parnaß versetzte grüne Hut;Ein Lustspiel in drey Aufzügen;Comedy;http://www.textgridrep.org/textgrid:r11m.0;;;;;1767;7;False;1.0;1.0;1.0;several characters;6.0;1;1767;1767.0;6;7;2;5;0;;1;21;1767;36;0;3;12592;12304;265;614;6;Christian;male;0;4
295;klemm-der-besuch;ger000577;Q112654763;Klemm;0;Der Besuch;Ein Lustspiel in einem Aufzuge;Comedy;https://de.wikisource.org/wiki/Der_Besuch_(Klemm);;;;;1765;7;False;0.6285714285714287;0.5714285714285714;14.285.714.285.714.200;celimene;34.285.714.285.714.200;2;;1765.0;6;7;4;3;0;;1;12;;9;0;0;3376;3307;64;151;0;Christian;male;1;4
296;klingemann-faust;ger000110;Q55006790;Klingemann;0;Faust;Ein Trauerspiel in fünf Acten;Tragedy;http://www.textgridrep.org/textgrid:r121.0;;;;;1812;20;False;0.743970588235294;0.2631578947368421;17.894.736.842.105.200;faust;5.0;3;1812;1815.0;18;20;2;15;3;;1;50;;43;0;5;19631;18537;4580;0;2369;August;male;5;123
297;klinger-das-leidende-weib;ger000497;Q95579878;Klinger;0;Das leidende Weib;Ein Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:r135.0;;;;;1775;27;False;0.6931264209041985;0.2564102564102564;21.623.931.623.931.600;franz;6.666.666.666.666.660;4;;1775.0;13;27;9;16;2;;1;90;;33;0;5;16076;15789;444;732;8;Friedrich;male;0;105
298;klinger-die-neue-arria;ger000103;Q56422542;Klinger;0;Die neue Arria;Ein Schauspiel;;http://www.textgridrep.org/textgrid:r134.0;;;;;1776;19;False;0.792785284890548;0.3508771929824561;1.783.625.730.994.150;julio|solina;6.315.789.473.684.210;3;;1776.0;13;19;6;13;0;;1;60;1775;17;0;5;23726;23512;744;811;48;Friedrich;male;0;105
